mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
81.46566009521484,108.63844299316406,5.027505874633789,5.027505874633789,118.34056854248047,36
87.12461853027344,108.65327453613281,13.98454475402832,5.027505874633789,118.34056854248047,36
78.26739501953125,106.71942901611328,9.689942359924316,5.027505874633789,122.67001342773438,36
85.28312683105469,107.47515869140625,8.192893981933594,5.027505874633789,122.67001342773438,36
82.24279022216797,109.34422302246094,4.979137420654297,4.979137420654297,122.67001342773438,36
85.63639068603516,110.67111206054688,5.69234037399292,4.979137420654297,129.6722412109375,36
73.20747375488281,106.16893768310547,1.7105876207351685,1.7105876207351685,129.6722412109375,36
92.82330322265625,96.8425521850586,18.506454467773438,1.7105876207351685,130.1287384033203,36
90.85536193847656,110.99329376220703,14.248159408569336,1.7105876207351685,134.3661346435547,36
73.92805480957031,98.19071960449219,11.735886573791504,1.7105876207351685,134.3661346435547,36
89.62324523925781,105.17330932617188,16.223730087280273,1.7105876207351685,134.3661346435547,36
95.64750671386719,110.38737487792969,22.02566909790039,1.7105876207351685,134.3661346435547,36
70.58447265625,94.4200668334961,10.339599609375,1.7105876207351685,134.3661346435547,36
59.948326110839844,32.782596588134766,12.485475540161133,1.7105876207351685,141.65809631347656,36
77.04815673828125,98.72090911865234,14.326105117797852,1.7105876207351685,141.65809631347656,36
61.188236236572266,37.75357437133789,8.890632629394531,1.7105876207351685,141.65809631347656,36
76.9499282836914,108.63309478759766,11.55785846710205,1.7105876207351685,141.65809631347656,36
81.67179870605469,109.60160827636719,13.521135330200195,1.7105876207351685,141.65809631347656,36
76.59843444824219,106.50300598144531,14.04108715057373,1.7105876207351685,141.65809631347656,36
69.8542709350586,95.16972351074219,12.48403549194336,1.7105876207351685,141.65809631347656,36
73.18647766113281,101.15482330322266,16.0352783203125,1.7105876207351685,141.65809631347656,36
54.03054428100586,39.04277801513672,12.848029136657715,1.7105876207351685,141.65809631347656,36
39.619850158691406,29.49238395690918,9.49782657623291,1.7105876207351685,141.65809631347656,36
50.837860107421875,32.409698486328125,12.018292427062988,1.7105876207351685,141.65809631347656,36
46.359622955322266,34.41541290283203,2.6998660564422607,1.7105876207351685,141.65809631347656,36
43.47085189819336,27.790102005004883,12.032536506652832,1.7105876207351685,141.65809631347656,36
68.40213775634766,99.6485366821289,-0.8623945116996765,-0.8623945116996765,141.65809631347656,36
62.75265884399414,36.59345626831055,6.820773601531982,-0.8623945116996765,141.65809631347656,36
51.493568420410156,25.575809478759766,-3.2266974449157715,-3.2266974449157715,141.65809631347656,36
46.19504165649414,28.655040740966797,13.836121559143066,-3.2266974449157715,141.65809631347656,36
35.05406188964844,22.83734703063965,4.3764448165893555,-3.2266974449157715,141.65809631347656,36
49.84619140625,25.244321823120117,0.059349894523620605,-3.2266974449157715,141.65809631347656,36
73.48690795898438,111.3084487915039,5.98185920715332,-3.2266974449157715,141.65809631347656,36
33.83467102050781,21.905317306518555,-0.45740753412246704,-3.2266974449157715,141.65809631347656,36
48.475460052490234,21.634374618530273,11.751623153686523,-3.2266974449157715,141.65809631347656,36
52.641151428222656,31.287397384643555,12.024908065795898,-3.2266974449157715,141.65809631347656,36
37.00851058959961,25.58527183532715,10.27908706665039,-3.2266974449157715,141.65809631347656,36
46.87642288208008,22.591596603393555,7.764182090759277,-3.2266974449157715,141.65809631347656,36
44.466670989990234,23.270938873291016,5.0561370849609375,-3.2266974449157715,141.65809631347656,36
44.046470642089844,24.133365631103516,-1.4142274856567383,-3.2266974449157715,141.65809631347656,36
43.2784423828125,22.67688751220703,9.862866401672363,-3.2266974449157715,141.65809631347656,36
64.99951934814453,24.616004943847656,10.868485450744629,-3.2266974449157715,141.65809631347656,36
60.91798400878906,37.38740921020508,4.660151958465576,-3.2266974449157715,141.65809631347656,36
52.309356689453125,25.171249389648438,5.5243635177612305,-3.2266974449157715,141.65809631347656,36
52.1537971496582,24.7578067779541,0.037400759756565094,-3.2266974449157715,141.65809631347656,36
47.184425354003906,25.67353057861328,9.276331901550293,-3.2266974449157715,141.65809631347656,36
48.91071319580078,29.501028060913086,15.850176811218262,-3.2266974449157715,141.65809631347656,36
37.36699295043945,24.748258590698242,9.31020450592041,-3.2266974449157715,141.65809631347656,36
55.167728424072266,28.052919387817383,9.37649917602539,-3.2266974449157715,141.65809631347656,36
34.389869689941406,31.217853546142578,9.570981979370117,-3.2266974449157715,141.65809631347656,36
58.727535247802734,33.68523025512695,-18.9492244720459,-18.9492244720459,156.86190795898438,36
37.3072395324707,24.662885665893555,10.421904563903809,-18.9492244720459,156.86190795898438,36
48.03095245361328,26.45936393737793,-0.979528546333313,-18.9492244720459,156.86190795898438,36
40.564476013183594,23.171703338623047,2.8025989532470703,-18.9492244720459,156.86190795898438,36
49.751869201660156,20.705425262451172,-5.706632614135742,-18.9492244720459,156.86190795898438,36
46.365028381347656,22.488004684448242,14.474857330322266,-18.9492244720459,156.86190795898438,36
43.1826057434082,27.027626037597656,-3.4837608337402344,-18.9492244720459,156.86190795898438,36
42.042423248291016,21.039684295654297,-6.022586345672607,-18.9492244720459,156.86190795898438,36
33.021026611328125,16.243446350097656,-0.2658703625202179,-18.9492244720459,156.86190795898438,36
48.02635192871094,33.047115325927734,12.348761558532715,-18.9492244720459,156.86190795898438,36
38.54512405395508,26.80681800842285,1.310418725013733,-18.9492244720459,156.86190795898438,36
36.102760314941406,26.139789581298828,-0.09615552425384521,-18.9492244720459,156.86190795898438,36
25.836074829101562,19.815635681152344,0.7974717617034912,-18.9492244720459,156.86190795898438,36
48.828125,31.687889099121094,2.1410722732543945,-18.9492244720459,171.84352111816406,36
31.248123168945312,18.589712142944336,2.047145128250122,-18.9492244720459,171.84352111816406,36
34.349422454833984,29.599245071411133,1.1835271120071411,-18.9492244720459,171.84352111816406,36
43.68004608154297,29.435102462768555,-0.0611102469265461,-18.9492244720459,171.84352111816406,36
39.120887756347656,26.105621337890625,3.751659393310547,-18.9492244720459,171.84352111816406,36
69.97969055175781,64.93640899658203,-11.87593936920166,-18.9492244720459,171.84352111816406,36
57.932640075683594,26.539899826049805,4.167394638061523,-18.9492244720459,171.84352111816406,36
29.926952362060547,17.80667495727539,-7.12371301651001,-18.9492244720459,171.84352111816406,36
48.861942291259766,26.881011962890625,-6.476579666137695,-18.9492244720459,171.84352111816406,36
45.021759033203125,29.58577537536621,-10.778388977050781,-18.9492244720459,171.84352111816406,36
49.02724838256836,23.802955627441406,-95.56327819824219,-95.56327819824219,171.84352111816406,36
53.02006912231445,23.510452270507812,-13.527297019958496,-95.56327819824219,171.84352111816406,36
47.70281219482422,27.878114700317383,-69.27547454833984,-95.56327819824219,171.84352111816406,36
40.55323028564453,29.720722198486328,-4.44225549697876,-95.56327819824219,171.84352111816406,36
45.119388580322266,19.549266815185547,-8.309349060058594,-95.56327819824219,171.84352111816406,36
39.204463958740234,18.3679256439209,2.589336633682251,-95.56327819824219,171.84352111816406,36
30.809022903442383,14.82685375213623,-28.892292022705078,-95.56327819824219,171.84352111816406,36
34.51197814941406,18.961929321289062,-23.750574111938477,-95.56327819824219,171.84352111816406,36
