mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
31.5256404876709,22.647592544555664,-40.62968444824219,-40.62968444824219,134.19207763671875,36
23.43548011779785,17.340633392333984,8.313094139099121,-40.62968444824219,134.19207763671875,36
25.004573822021484,16.230173110961914,-14.299019813537598,-40.62968444824219,134.19207763671875,36
18.24749183654785,15.900078773498535,5.942724227905273,-40.62968444824219,134.19207763671875,36
20.186962127685547,16.81348991394043,-4.051787376403809,-40.62968444824219,134.19207763671875,36
20.538578033447266,28.466890335083008,-154.59634399414062,-154.59634399414062,134.19207763671875,36
-1.1648242473602295,16.604658126831055,-138.02545166015625,-154.59634399414062,134.19207763671875,36
14.236828804016113,16.13795280456543,-147.1106414794922,-154.59634399414062,136.88319396972656,36
15.005670547485352,16.217838287353516,-150.54869079589844,-154.59634399414062,161.591796875,36
7.941224575042725,15.508759498596191,-155.23561096191406,-155.23561096191406,161.591796875,36
-7.905769348144531,15.001041412353516,-158.8144989013672,-158.8144989013672,161.591796875,36
4.407615661621094,15.188631057739258,-162.90353393554688,-162.90353393554688,161.591796875,36
-13.49962043762207,13.059793472290039,-143.49143981933594,-162.90353393554688,161.591796875,36
-20.887554168701172,13.056245803833008,-146.2012939453125,-162.90353393554688,161.591796875,36
-39.31135177612305,13.971504211425781,-156.9999542236328,-162.90353393554688,161.591796875,36
-20.514297485351562,14.039031028747559,-168.2372283935547,-168.2372283935547,161.591796875,36
-95.40457916259766,-158.52935791015625,-167.1367950439453,-168.2372283935547,161.591796875,36
-43.56291580200195,-161.51846313476562,-185.38543701171875,-185.38543701171875,172.7286834716797,36
-65.15908813476562,-140.53402709960938,-151.7372589111328,-185.38543701171875,174.75296020507812,36
-68.32209014892578,-148.90296936035156,-173.28619384765625,-185.38543701171875,174.75296020507812,36
-98.30191802978516,-155.8972625732422,-177.0214080810547,-185.38543701171875,174.75296020507812,36
-52.53784942626953,-162.29330444335938,-176.81573486328125,-185.38543701171875,202.92779541015625,36
-72.18247985839844,-163.29473876953125,-230.6381072998047,-230.6381072998047,202.92779541015625,36
-121.4039077758789,-175.04046630859375,-248.1732635498047,-248.1732635498047,202.92779541015625,36
-54.07161331176758,-137.2259521484375,-212.86956787109375,-248.1732635498047,202.92779541015625,36
-64.83048248291016,-161.71505737304688,-231.9136962890625,-248.1732635498047,202.92779541015625,36
-170.31776428222656,-186.13327026367188,-278.19769287109375,-278.19769287109375,202.92779541015625,36
-137.82101440429688,-192.00653076171875,-235.54302978515625,-278.19769287109375,202.92779541015625,36
-112.06941223144531,-213.31326293945312,-248.46377563476562,-278.19769287109375,202.92779541015625,36
-100.50807189941406,-191.51187133789062,-259.97509765625,-278.19769287109375,202.92779541015625,36
-138.052978515625,-221.95895385742188,-252.94615173339844,-278.19769287109375,202.92779541015625,36
-26.75116539001465,44.168853759765625,-250.18218994140625,-278.19769287109375,202.92779541015625,36
-151.09378051757812,-237.6589813232422,-255.64781188964844,-278.19769287109375,202.92779541015625,36
-184.17054748535156,-248.02073669433594,-262.8727722167969,-278.19769287109375,202.92779541015625,36
-106.2050552368164,-241.66224670410156,-267.08343505859375,-278.19769287109375,202.92779541015625,36
-127.86177062988281,-250.41761779785156,-280.6085205078125,-280.6085205078125,202.92779541015625,36
-67.00169372558594,29.001888275146484,-249.5743865966797,-280.6085205078125,202.92779541015625,36
-123.23249816894531,-211.93325805664062,-246.4886932373047,-280.6085205078125,202.92779541015625,36
-39.796875,30.671653747558594,-256.29791259765625,-280.6085205078125,202.92779541015625,36
-91.179443359375,-212.0465545654297,-258.92486572265625,-280.6085205078125,202.92779541015625,36
-52.057098388671875,3.923840045928955,-249.69435119628906,-280.6085205078125,202.92779541015625,36
-136.055419921875,-240.14208984375,-256.3883361816406,-280.6085205078125,202.92779541015625,36
-115.71707916259766,-214.0198211669922,-249.90721130371094,-280.6085205078125,202.92779541015625,36
-124.80570983886719,-218.24118041992188,-242.8335723876953,-280.6085205078125,202.92779541015625,36
-88.42799377441406,-217.94517517089844,-261.61553955078125,-280.6085205078125,202.92779541015625,36
-122.7913589477539,-185.94993591308594,-257.4765319824219,-280.6085205078125,202.92779541015625,36
-123.18028259277344,-226.67019653320312,-266.595947265625,-280.6085205078125,202.92779541015625,36
-189.9866485595703,-247.05636596679688,-282.4837646484375,-282.4837646484375,202.92779541015625,36
-138.74691772460938,-215.92904663085938,-244.81842041015625,-282.4837646484375,202.92779541015625,36
-102.7755355834961,-227.37562561035156,-258.8695068359375,-282.4837646484375,202.92779541015625,36
-63.898338317871094,-37.72549057006836,-262.4570007324219,-282.4837646484375,202.92779541015625,36
-102.17255401611328,-229.537841796875,-254.18917846679688,-282.4837646484375,202.92779541015625,36
-102.18670654296875,-235.0202178955078,-284.1332702636719,-284.1332702636719,202.92779541015625,36
-131.5108184814453,-248.4911346435547,-270.2808532714844,-284.1332702636719,207.28053283691406,36
-110.75472259521484,-230.00848388671875,-311.7103271484375,-311.7103271484375,207.28053283691406,36
-88.90727233886719,-190.83880615234375,-263.34979248046875,-311.7103271484375,207.28053283691406,36
