mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
89.83517456054688,115.28752136230469,7.111850738525391,7.111850738525391,121.07316589355469,36
71.27450561523438,109.54186248779297,5.1264238357543945,5.1264238357543945,121.23690032958984,36
68.68745422363281,102.1036605834961,-0.33112818002700806,-0.33112818002700806,123.26994323730469,36
80.97217559814453,112.00243377685547,11.249398231506348,-0.33112818002700806,123.26994323730469,36
76.40257263183594,110.0042495727539,7.684899806976318,-0.33112818002700806,123.26994323730469,36
90.8325424194336,111.79429626464844,11.632485389709473,-0.33112818002700806,126.90180206298828,36
85.07616424560547,112.08821868896484,3.0249102115631104,-0.33112818002700806,126.90180206298828,36
84.7199935913086,114.3456802368164,11.540833473205566,-0.33112818002700806,128.42140197753906,36
95.70491790771484,115.82401275634766,12.85861873626709,-0.33112818002700806,128.42140197753906,36
67.4314193725586,38.434181213378906,6.4781599044799805,-0.33112818002700806,128.42140197753906,36
85.09418487548828,109.70183563232422,7.143345832824707,-0.33112818002700806,128.42140197753906,36
80.07457733154297,113.5624008178711,10.535981178283691,-0.33112818002700806,128.42140197753906,36
80.8429946899414,110.24455261230469,14.938796997070312,-0.33112818002700806,128.42140197753906,36
68.9672622680664,101.3244400024414,13.783370971679688,-0.33112818002700806,128.42140197753906,36
61.31673049926758,44.8358268737793,12.473189353942871,-0.33112818002700806,128.42140197753906,36
66.5853042602539,95.82361602783203,9.264982223510742,-0.33112818002700806,128.42140197753906,36
64.41376495361328,35.57857894897461,4.355184078216553,-0.33112818002700806,129.3040313720703,36
42.12541198730469,27.886959075927734,9.234214782714844,-0.33112818002700806,129.3040313720703,36
55.57172393798828,33.871864318847656,4.489646911621094,-0.33112818002700806,129.3040313720703,36
59.464561462402344,35.29092788696289,3.9472217559814453,-0.33112818002700806,129.3040313720703,36
58.55821228027344,38.488460540771484,13.698772430419922,-0.33112818002700806,130.03834533691406,36
78.44300079345703,107.11673736572266,7.613941192626953,-0.33112818002700806,132.09036254882812,36
59.012054443359375,36.784080505371094,13.466265678405762,-0.33112818002700806,132.09036254882812,36
74.87252807617188,98.56774139404297,12.004395484924316,-0.33112818002700806,132.09036254882812,36
56.800350189208984,33.05846405029297,17.860355377197266,-0.33112818002700806,132.09036254882812,36
64.1898422241211,37.211429595947266,8.543270111083984,-0.33112818002700806,132.09036254882812,36
73.8049087524414,98.54522705078125,12.254654884338379,-0.33112818002700806,132.09036254882812,36
66.92154693603516,97.45829010009766,9.243431091308594,-0.33112818002700806,132.09036254882812,36
65.64234924316406,41.74009704589844,7.436010837554932,-0.33112818002700806,132.09036254882812,36
83.26890563964844,104.68852233886719,19.426111221313477,-0.33112818002700806,132.09036254882812,36
66.33866882324219,33.73920440673828,14.440899848937988,-0.33112818002700806,132.09036254882812,36
55.25178909301758,37.09837341308594,22.69735336303711,-0.33112818002700806,133.81427001953125,36
36.27472686767578,31.36886978149414,17.702295303344727,-0.33112818002700806,140.28439331054688,36
56.67815017700195,40.80351257324219,7.557030200958252,-0.33112818002700806,140.28439331054688,36
49.742164611816406,34.42732620239258,9.060614585876465,-0.33112818002700806,140.28439331054688,36
64.1609115600586,37.29133224487305,10.974361419677734,-0.33112818002700806,140.28439331054688,36
53.192108154296875,30.125186920166016,5.567307949066162,-0.33112818002700806,140.28439331054688,36
30.34981346130371,22.72642707824707,12.710379600524902,-0.33112818002700806,140.28439331054688,36
50.639190673828125,31.47077178955078,10.609869956970215,-0.33112818002700806,140.28439331054688,36
58.240074157714844,31.863887786865234,5.174632549285889,-0.33112818002700806,140.28439331054688,36
36.67089080810547,28.144277572631836,6.113419532775879,-0.33112818002700806,140.28439331054688,36
43.3473014831543,23.827007293701172,4.352467060089111,-0.33112818002700806,140.28439331054688,36
43.97832489013672,26.599050521850586,3.629249095916748,-0.33112818002700806,140.28439331054688,36
51.194908142089844,27.02010154724121,8.509944915771484,-0.33112818002700806,140.28439331054688,36
49.15110778808594,29.560142517089844,2.3379528522491455,-0.33112818002700806,140.28439331054688,36
63.2801628112793,30.312700271606445,5.769455909729004,-0.33112818002700806,140.28439331054688,36
69.13744354248047,95.7874984741211,7.1432013511657715,-0.33112818002700806,140.28439331054688,36
55.5256462097168,36.35010528564453,14.879792213439941,-0.33112818002700806,140.28439331054688,36
64.65035247802734,37.705352783203125,7.568258285522461,-0.33112818002700806,140.28439331054688,36
65.28266906738281,38.926143646240234,7.614684581756592,-0.33112818002700806,140.28439331054688,36
44.563419342041016,31.50136375427246,12.587735176086426,-0.33112818002700806,140.28439331054688,36
52.702449798583984,32.09523010253906,10.726874351501465,-0.33112818002700806,140.28439331054688,36
47.76979064941406,28.421672821044922,5.682374477386475,-0.33112818002700806,140.28439331054688,36
63.02793884277344,41.54201889038086,6.134893417358398,-0.33112818002700806,140.28439331054688,36
50.51401138305664,34.81825637817383,11.463813781738281,-0.33112818002700806,140.28439331054688,36
43.2480583190918,24.808940887451172,0.6698311567306519,-0.33112818002700806,140.28439331054688,36
55.33415603637695,30.707561492919922,6.849347114562988,-0.33112818002700806,140.28439331054688,36
69.35460662841797,45.15191650390625,13.69242000579834,-0.33112818002700806,140.28439331054688,36
49.94114685058594,32.26152801513672,12.769058227539062,-0.33112818002700806,140.28439331054688,36
58.33222198486328,26.61215591430664,11.492072105407715,-0.33112818002700806,140.28439331054688,36
64.9893569946289,35.948307037353516,15.099063873291016,-0.33112818002700806,163.3575439453125,36
63.66419982910156,34.97413635253906,10.338227272033691,-0.33112818002700806,163.3575439453125,36
38.89521408081055,24.528573989868164,10.618460655212402,-0.33112818002700806,163.3575439453125,36
47.57088088989258,23.811471939086914,4.497956275939941,-0.33112818002700806,163.3575439453125,36
44.59992218017578,27.13177490234375,8.154094696044922,-0.33112818002700806,163.3575439453125,36
36.477027893066406,25.10463523864746,13.617924690246582,-0.33112818002700806,163.3575439453125,36
66.37385559082031,42.82552719116211,8.178450584411621,-0.33112818002700806,163.3575439453125,36
44.0676383972168,28.789609909057617,9.0316743850708,-0.33112818002700806,163.3575439453125,36
51.434600830078125,33.4620246887207,7.9933061599731445,-0.33112818002700806,163.3575439453125,36
60.01023864746094,32.20505905151367,13.193072319030762,-0.33112818002700806,163.3575439453125,36
54.724369049072266,32.925514221191406,6.1076459884643555,-0.33112818002700806,163.3575439453125,36
37.92140197753906,27.447050094604492,7.357750415802002,-0.33112818002700806,163.3575439453125,36
84.21366882324219,111.94344329833984,9.038159370422363,-0.33112818002700806,163.3575439453125,36
49.597740173339844,36.24037170410156,9.325997352600098,-0.33112818002700806,163.3575439453125,36
56.564205169677734,31.31304931640625,8.506072044372559,-0.33112818002700806,163.3575439453125,36
47.2079963684082,32.43034744262695,9.705880165100098,-0.33112818002700806,163.3575439453125,36
64.2695541381836,40.9412956237793,4.052516937255859,-0.33112818002700806,163.3575439453125,36
49.547401428222656,28.111234664916992,3.542095184326172,-0.33112818002700806,163.3575439453125,36
40.0074348449707,28.384973526000977,11.34762191772461,-0.33112818002700806,163.3575439453125,36
38.04204177856445,27.461322784423828,11.326226234436035,-0.33112818002700806,163.3575439453125,36
54.76853942871094,29.026782989501953,9.202656745910645,-0.33112818002700806,163.3575439453125,36
62.470664978027344,46.991825103759766,15.211755752563477,-0.33112818002700806,163.3575439453125,36
42.052276611328125,27.274396896362305,10.775884628295898,-0.33112818002700806,163.3575439453125,36
65.19539642333984,37.199371337890625,7.865569114685059,-0.33112818002700806,163.3575439453125,36
53.479915618896484,29.884265899658203,10.553018569946289,-0.33112818002700806,163.3575439453125,36
49.21928024291992,34.435699462890625,14.347941398620605,-0.33112818002700806,163.3575439453125,36
37.837921142578125,32.67621994018555,6.796297550201416,-0.33112818002700806,163.3575439453125,36
68.94139862060547,37.15666961669922,4.648874759674072,-0.33112818002700806,163.3575439453125,36
49.57815170288086,33.65263748168945,12.511317253112793,-0.33112818002700806,163.3575439453125,36
34.34003829956055,26.65418815612793,14.616374015808105,-0.33112818002700806,163.3575439453125,36
32.325279235839844,31.146345138549805,12.024260520935059,-0.33112818002700806,163.3575439453125,36
46.941429138183594,30.541563034057617,12.564330101013184,-0.33112818002700806,163.3575439453125,36
34.68439483642578,30.816991806030273,15.987405776977539,-0.33112818002700806,163.3575439453125,36
33.995018005371094,28.710018157958984,9.388367652893066,-0.33112818002700806,163.3575439453125,36
41.39649963378906,34.34182357788086,11.434537887573242,-0.33112818002700806,163.3575439453125,36
26.567276000976562,25.49601173400879,11.979747772216797,-0.33112818002700806,163.3575439453125,36
37.287418365478516,34.23036575317383,6.603691577911377,-0.33112818002700806,163.3575439453125,36
48.413246154785156,32.539146423339844,6.373141765594482,-0.33112818002700806,163.3575439453125,36
26.035690307617188,24.616641998291016,9.665084838867188,-0.33112818002700806,163.3575439453125,36
36.67951583862305,31.929729461669922,15.305904388427734,-0.33112818002700806,163.3575439453125,36
34.75076675415039,27.493745803833008,7.742563724517822,-0.33112818002700806,163.3575439453125,36
48.918880462646484,29.366975784301758,11.0480375289917,-0.33112818002700806,163.3575439453125,36
33.39279556274414,23.921621322631836,7.210887432098389,-0.33112818002700806,163.3575439453125,36
25.53901481628418,21.56454849243164,1.0540722608566284,-0.33112818002700806,163.3575439453125,36
26.03125762939453,21.211963653564453,-15.183390617370605,-15.183390617370605,163.3575439453125,36
29.3761043548584,25.371932983398438,0.14733381569385529,-15.183390617370605,163.3575439453125,36
41.666194915771484,29.5549259185791,-3.130791187286377,-15.183390617370605,163.3575439453125,36
27.710552215576172,25.78462028503418,-4.864506244659424,-15.183390617370605,163.3575439453125,36
38.160560607910156,32.148807525634766,10.907328605651855,-15.183390617370605,163.3575439453125,36
35.474151611328125,29.3815860748291,7.316219806671143,-15.183390617370605,163.3575439453125,36
21.92170524597168,18.348926544189453,-6.73970365524292,-15.183390617370605,163.3575439453125,36
31.856212615966797,25.009912490844727,9.445051193237305,-15.183390617370605,163.3575439453125,36
31.09322738647461,24.527944564819336,-6.796391010284424,-15.183390617370605,163.3575439453125,36
28.74486541748047,20.510080337524414,1.9451165199279785,-15.183390617370605,163.3575439453125,36
31.064346313476562,21.328832626342773,-1.8230030536651611,-15.183390617370605,163.3575439453125,36
26.792133331298828,21.002912521362305,-2.812670946121216,-15.183390617370605,163.3575439453125,36
23.502378463745117,19.061172485351562,4.627143383026123,-15.183390617370605,163.3575439453125,36
27.04213523864746,25.028682708740234,-37.28556823730469,-37.28556823730469,163.3575439453125,36
