mean_eval,pop_best_eval,median_eval,best_eval,worst_eval,no_envs
32.35331726074219,10.747568130493164,17.725440979003906,10.747568130493164,141.1283721923828,36
42.61553192138672,14.416077613830566,32.425655364990234,10.747568130493164,152.34068298339844,36
28.84527587890625,9.930773735046387,18.92470359802246,9.930773735046387,152.34068298339844,36
31.327777862548828,14.367469787597656,17.87677001953125,9.930773735046387,152.34068298339844,36
20.502004623413086,12.135228157043457,13.94291877746582,9.930773735046387,152.34068298339844,36
18.279010772705078,14.16624927520752,16.05365562438965,9.930773735046387,152.34068298339844,36
18.430526733398438,10.930066108703613,14.001566886901855,9.930773735046387,152.34068298339844,36
16.887714385986328,0.13773788511753082,15.74979019165039,0.13773788511753082,152.34068298339844,36
18.290157318115234,12.77405071258545,15.300228118896484,0.13773788511753082,152.34068298339844,36
21.367935180664062,7.84964656829834,14.936169624328613,0.13773788511753082,152.34068298339844,36
15.168774604797363,13.312469482421875,14.31113052368164,0.13773788511753082,152.34068298339844,36
18.856609344482422,13.674886703491211,16.072858810424805,0.13773788511753082,152.34068298339844,36
14.66241455078125,8.462903022766113,12.983619689941406,0.13773788511753082,152.34068298339844,36
14.383234977722168,13.186501502990723,14.061492919921875,0.13773788511753082,152.34068298339844,36
13.132646560668945,10.815104484558105,12.995104789733887,0.13773788511753082,152.34068298339844,36
18.67491340637207,11.582448959350586,14.91096019744873,0.13773788511753082,152.34068298339844,36
21.071033477783203,4.019439697265625,14.698820114135742,0.13773788511753082,152.34068298339844,36
18.884849548339844,12.643096923828125,15.011336326599121,0.13773788511753082,152.34068298339844,36
16.267301559448242,12.782430648803711,13.953560829162598,0.13773788511753082,152.34068298339844,36
27.4379825592041,12.67882251739502,14.837458610534668,0.13773788511753082,160.10121154785156,36
17.891572952270508,13.040375709533691,14.393696784973145,0.13773788511753082,160.10121154785156,36
17.369503021240234,13.234965324401855,14.71063232421875,0.13773788511753082,160.10121154785156,36
17.519271850585938,12.859041213989258,14.676069259643555,0.13773788511753082,160.10121154785156,36
16.558849334716797,12.97689437866211,15.253671646118164,0.13773788511753082,160.10121154785156,36
14.626012802124023,9.646600723266602,12.296807289123535,0.13773788511753082,160.10121154785156,36
18.668964385986328,5.61236047744751,14.76996898651123,0.13773788511753082,160.10121154785156,36
13.614903450012207,4.561568260192871,13.213203430175781,0.13773788511753082,160.10121154785156,36
18.494304656982422,9.677062034606934,14.577092170715332,0.13773788511753082,160.10121154785156,36
13.825666427612305,6.671537399291992,12.588828086853027,0.13773788511753082,160.10121154785156,36
19.374927520751953,-0.8263254165649414,14.611631393432617,-0.8263254165649414,160.10121154785156,36
12.603025436401367,5.25869083404541,13.131745338439941,-0.8263254165649414,160.10121154785156,36
28.881683349609375,5.897917747497559,15.086504936218262,-0.8263254165649414,162.70933532714844,36
17.138919830322266,2.354813814163208,12.918586730957031,-0.8263254165649414,162.70933532714844,36
18.421245574951172,5.27079439163208,15.029008865356445,-0.8263254165649414,162.70933532714844,36
16.04438018798828,6.196501731872559,13.910935401916504,-0.8263254165649414,162.70933532714844,36
22.8128719329834,2.393510580062866,15.428202629089355,-0.8263254165649414,162.70933532714844,36
6.390446186065674,-138.02049255371094,12.242485046386719,-138.02049255371094,162.70933532714844,36
21.346389770507812,-11.973045349121094,12.532585144042969,-138.02049255371094,162.70933532714844,36
4.330072402954102,-116.4973373413086,11.195610046386719,-138.02049255371094,162.70933532714844,36
28.8450927734375,-160.2003173828125,15.167413711547852,-160.2003173828125,162.70933532714844,36
21.510143280029297,-83.6792984008789,13.783175468444824,-160.2003173828125,162.70933532714844,36
19.818029403686523,-134.54505920410156,13.233502388000488,-160.2003173828125,170.18150329589844,36
7.409317970275879,-141.07406616210938,10.88033676147461,-160.2003173828125,170.18150329589844,36
-10.228205680847168,-165.4630126953125,9.184210777282715,-165.4630126953125,170.18150329589844,36
-8.09837818145752,-162.38876342773438,8.666597366333008,-165.4630126953125,170.18150329589844,36
-33.80329513549805,-210.98487854003906,1.8607878684997559,-210.98487854003906,170.18150329589844,36
10.838587760925293,-195.56105041503906,22.838470458984375,-210.98487854003906,185.3834228515625,36
-70.21810150146484,-223.58372497558594,-125.17749786376953,-223.58372497558594,185.3834228515625,36
17.533842086791992,-136.6307373046875,24.57762908935547,-223.58372497558594,185.3834228515625,36
-80.52751159667969,-163.42274475097656,-121.33649444580078,-223.58372497558594,185.3834228515625,36
-51.61781692504883,-159.83119201660156,-111.58087921142578,-223.58372497558594,210.94012451171875,36
-53.321388244628906,-172.88352966308594,-123.57342529296875,-223.58372497558594,210.94012451171875,36
-106.18760681152344,-170.4289093017578,-139.00604248046875,-223.58372497558594,210.94012451171875,36
-103.8985366821289,-183.6062469482422,-156.96035766601562,-223.58372497558594,210.94012451171875,36
-52.87207794189453,-186.69419860839844,-126.10722351074219,-223.58372497558594,210.94012451171875,36
-120.8236083984375,-218.37510681152344,-167.9540252685547,-223.58372497558594,210.94012451171875,36
-24.488983154296875,-180.18836975097656,-22.368389129638672,-223.58372497558594,210.94012451171875,36
-92.25099182128906,-188.99734497070312,-150.41400146484375,-223.58372497558594,210.94012451171875,36
-106.95912170410156,-178.53224182128906,-150.51611328125,-223.58372497558594,210.94012451171875,36
-58.47753143310547,-285.7757568359375,-32.99469757080078,-285.7757568359375,210.94012451171875,36
-51.88602828979492,-182.11183166503906,-95.23262023925781,-285.7757568359375,210.94012451171875,36
-57.82494354248047,-220.3368377685547,-145.41058349609375,-285.7757568359375,210.94012451171875,36
-43.3284912109375,-228.62667846679688,-120.0640640258789,-285.7757568359375,210.94012451171875,36
-128.59573364257812,-230.5251922607422,-186.10186767578125,-285.7757568359375,235.64585876464844,36
-90.93577575683594,-242.7222442626953,-161.9291534423828,-285.7757568359375,235.64585876464844,36
-111.9393081665039,-305.2489013671875,-172.6930389404297,-305.2489013671875,235.64585876464844,36
-0.07674102485179901,-286.80743408203125,42.75501251220703,-305.2489013671875,253.8729705810547,36
-158.58157348632812,-248.805419921875,-200.3498077392578,-305.2489013671875,253.8729705810547,36
-144.79904174804688,-254.70875549316406,-199.21095275878906,-305.2489013671875,253.8729705810547,36
-107.51054382324219,-280.3392028808594,-168.93385314941406,-305.2489013671875,253.8729705810547,36
-76.29541015625,-269.8254089355469,-115.97879791259766,-305.2489013671875,253.8729705810547,36
-146.23614501953125,-286.97515869140625,-234.6584014892578,-305.2489013671875,253.8729705810547,36
-114.09517669677734,-236.15603637695312,-202.80752563476562,-305.2489013671875,253.8729705810547,36
-168.42001342773438,-333.76263427734375,-214.73353576660156,-333.76263427734375,253.8729705810547,36
-114.06086730957031,-251.47134399414062,-174.51072692871094,-333.76263427734375,253.8729705810547,36
-145.48867797851562,-278.6361389160156,-217.28701782226562,-333.76263427734375,253.8729705810547,36
-162.2332305908203,-282.63189697265625,-206.3946990966797,-333.76263427734375,253.8729705810547,36
-64.23936462402344,-265.34991455078125,-107.74517822265625,-333.76263427734375,253.8729705810547,36
-184.30807495117188,-289.1648254394531,-237.28697204589844,-333.76263427734375,253.8729705810547,36
-165.9410858154297,-337.9161071777344,-246.9022979736328,-337.9161071777344,253.8729705810547,36
-141.22976684570312,-372.2328186035156,-209.977294921875,-372.2328186035156,253.8729705810547,36
-173.81536865234375,-313.85211181640625,-241.52891540527344,-372.2328186035156,253.8729705810547,36
-157.0975799560547,-363.131103515625,-208.2352294921875,-372.2328186035156,253.8729705810547,36
-186.35629272460938,-383.87139892578125,-241.36859130859375,-383.87139892578125,253.8729705810547,36
-138.6168670654297,-395.2977600097656,-188.76841735839844,-395.2977600097656,253.8729705810547,36
-151.3817901611328,-395.3753356933594,-186.3788299560547,-395.3753356933594,253.8729705810547,36
-144.30995178222656,-352.8887634277344,-192.70526123046875,-395.3753356933594,253.8729705810547,36
-176.42625427246094,-358.59454345703125,-254.4535369873047,-395.3753356933594,253.8729705810547,36
-95.7883529663086,-309.0999450683594,-32.361412048339844,-395.3753356933594,253.8729705810547,36
-186.0063018798828,-649.3843994140625,-230.2832794189453,-649.3843994140625,253.8729705810547,36
-107.55427551269531,-284.7325134277344,-137.2291259765625,-649.3843994140625,253.8729705810547,36
-151.51268005371094,-378.0396423339844,-257.880126953125,-649.3843994140625,253.8729705810547,36
-125.46533203125,-391.94085693359375,-135.0492706298828,-649.3843994140625,253.8729705810547,36
-220.22958374023438,-411.7805480957031,-251.3839874267578,-649.3843994140625,253.8729705810547,36
-206.06875610351562,-442.5373840332031,-247.70094299316406,-649.3843994140625,253.8729705810547,36
-177.6838836669922,-443.08587646484375,-260.6611633300781,-649.3843994140625,253.8729705810547,36
-187.96810913085938,-415.5379943847656,-254.45399475097656,-649.3843994140625,253.8729705810547,36
-168.64212036132812,-414.2996520996094,-203.22979736328125,-649.3843994140625,253.8729705810547,36
-160.3195343017578,-311.8619079589844,-240.9709014892578,-649.3843994140625,253.8729705810547,36
-227.8379364013672,-469.9533386230469,-316.16461181640625,-649.3843994140625,253.8729705810547,36
-153.1896514892578,-563.4190673828125,-175.93389892578125,-649.3843994140625,253.8729705810547,36
-166.0946044921875,-420.0182800292969,-292.81231689453125,-649.3843994140625,253.8729705810547,36
-163.62802124023438,-374.572509765625,-251.6932830810547,-649.3843994140625,253.8729705810547,36
