mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
29.377084732055664,21.542301177978516,-57.55461120605469,-57.55461120605469,124.12548065185547,36
29.307571411132812,19.387269973754883,10.327107429504395,-57.55461120605469,124.12548065185547,36
28.092559814453125,17.074941635131836,2.39990496635437,-57.55461120605469,154.94775390625,36
20.43834686279297,17.237119674682617,-13.823820114135742,-57.55461120605469,154.94775390625,36
34.12618637084961,18.214399337768555,11.990550994873047,-57.55461120605469,180.5620880126953,36
22.719501495361328,15.221671104431152,-121.19242095947266,-121.19242095947266,180.5620880126953,36
33.09632110595703,19.08976936340332,13.959136962890625,-121.19242095947266,180.5620880126953,36
23.09789276123047,16.87153434753418,14.197880744934082,-121.19242095947266,180.5620880126953,36
16.84752655029297,16.355648040771484,14.284480094909668,-121.19242095947266,180.5620880126953,36
15.583163261413574,15.467275619506836,-7.345492839813232,-121.19242095947266,180.5620880126953,36
16.591751098632812,14.354921340942383,-15.37989616394043,-121.19242095947266,180.5620880126953,36
14.297037124633789,13.870036125183105,10.81736946105957,-121.19242095947266,180.5620880126953,36
11.895345687866211,14.68897819519043,-51.33444595336914,-121.19242095947266,180.5620880126953,36
10.50723934173584,13.339849472045898,-37.542762756347656,-121.19242095947266,180.5620880126953,36
-5.412569522857666,14.670548439025879,-172.91888427734375,-172.91888427734375,180.5620880126953,36
-7.302975654602051,13.992291450500488,-158.01475524902344,-172.91888427734375,193.57374572753906,36
-31.17245101928711,9.510058403015137,-160.4637908935547,-172.91888427734375,193.57374572753906,36
-89.04730224609375,-143.46798706054688,-151.89892578125,-172.91888427734375,193.57374572753906,36
-21.340606689453125,-1.0255001783370972,-149.81158447265625,-172.91888427734375,193.57374572753906,36
-94.18497467041016,-151.1173858642578,-157.7512969970703,-172.91888427734375,193.57374572753906,36
-16.144580841064453,14.92786979675293,-171.50184631347656,-172.91888427734375,193.57374572753906,36
-41.928489685058594,-158.1086883544922,-177.22056579589844,-177.22056579589844,193.57374572753906,36
-81.672119140625,-166.80282592773438,-233.8816680908203,-233.8816680908203,193.57374572753906,36
-32.47255325317383,-10.322992324829102,-159.23455810546875,-233.8816680908203,193.57374572753906,36
-44.746360778808594,-0.980461597442627,-176.07424926757812,-233.8816680908203,193.57374572753906,36
-7.87018346786499,12.488694190979004,-165.64598083496094,-233.8816680908203,193.57374572753906,36
-56.30109786987305,-137.14984130859375,-170.9026336669922,-233.8816680908203,193.57374572753906,36
-31.4660587310791,-148.81195068359375,-187.65908813476562,-233.8816680908203,193.57374572753906,36
-70.86402893066406,-144.75296020507812,-189.69468688964844,-233.8816680908203,193.57374572753906,36
-63.84914016723633,-145.5702667236328,-182.6517333984375,-233.8816680908203,193.57374572753906,36
24.109882354736328,16.522493362426758,-186.35609436035156,-233.8816680908203,193.57374572753906,36
-52.735252380371094,-56.461204528808594,-208.10438537597656,-233.8816680908203,193.57374572753906,36
-90.98397827148438,-157.62759399414062,-207.78611755371094,-233.8816680908203,193.57374572753906,36
-96.15602111816406,-171.16012573242188,-219.3472900390625,-233.8816680908203,193.57374572753906,36
-120.9996109008789,-186.01858520507812,-233.91334533691406,-233.91334533691406,193.57374572753906,36
-50.26910400390625,-110.44991302490234,-197.37449645996094,-233.91334533691406,193.57374572753906,36
-121.16644287109375,-187.0729522705078,-207.9701385498047,-233.91334533691406,193.57374572753906,36
-125.59395599365234,-179.36253356933594,-195.4938507080078,-233.91334533691406,193.57374572753906,36
-108.182861328125,-194.26466369628906,-237.2003936767578,-237.2003936767578,193.57374572753906,36
-28.13922691345215,0.7287325859069824,-216.92266845703125,-237.2003936767578,193.57374572753906,36
-132.75698852539062,-194.91485595703125,-233.23989868164062,-237.2003936767578,193.57374572753906,36
-114.4619369506836,-207.36355590820312,-235.89111328125,-237.2003936767578,193.57374572753906,36
-102.84101867675781,-218.25897216796875,-241.217529296875,-241.217529296875,193.57374572753906,36
-48.820884704589844,-131.60194396972656,-210.16229248046875,-241.217529296875,193.57374572753906,36
-122.99334716796875,-202.43565368652344,-248.5728302001953,-248.5728302001953,193.57374572753906,36
-130.00807189941406,-219.95932006835938,-256.3056945800781,-256.3056945800781,229.32650756835938,36
-106.2678451538086,-229.84547424316406,-257.46392822265625,-257.46392822265625,229.32650756835938,36
-118.80621337890625,-196.94451904296875,-214.89666748046875,-257.46392822265625,229.32650756835938,36
-130.67901611328125,-221.8612060546875,-241.0616455078125,-257.46392822265625,229.32650756835938,36
-184.30836486816406,-228.2284393310547,-241.27487182617188,-257.46392822265625,229.32650756835938,36
